
/// npc                 spawnX    spawnY   height      walk      maxhit      attack     defence      description
//home 
spawn = 2844	2958	9785	0	1	7	30	15	MagicAxes TavDung
spawn = 2844	2961	9779	0	1	7	30	15	MagicAxes TavDung
spawn = 2844	2964	9780	0	1	7	30	15	MagicAxes TavDung

spawn = 2006	2932	9809	0	1	8	40	40	Lessers TavDung
spawn = 2006	2929	9805	0	1	8	40	40	Lessers TavDung
spawn = 2006	2932	9779	0	1	8	40	40	Lessers TavDung
spawn = 2006	2936	9794	0	1	8	40	40	Lessers TavDung
spawn = 2006	2935	9789	0	1	8	40	40	Lessers TavDung
spawn = 291	2918	9758	0	1	6	20	15	ChaosDwarf TavDung
spawn = 291	2921	9758	0	1	6	20	15	ChaosDwarf TavDung
spawn = 291	2925	9761	0	1	6	20	15	ChaosDwarf TavDung
spawn = 291	2895	9769	0	1	6	20	15	ChaosDwarf TavDung
spawn = 291	2893	9771	0	1	6	20	15	ChaosDwarf TavDung
spawn = 291	2897	9767	0	1	6	20	15	ChaosDwarf TavDung
spawn = 268	2900	9801	0	1	10	60	40	BlueDrag TavDung
spawn = 268	2895	9797	0	1	10	60	40	BlueDrag TavDung
spawn = 268	2900	9801	0	1	10	60	40	BlueDrag TavDung
spawn = 1432	2862	9769	0	1	16	70	50	BlackDemon TavDung
spawn = 1432	2859	9781	0	1	16	70	50	BlackDemon TavDung
spawn = 1432	2870	9776	0	1	16	70	50	BlackDemon TavDung
spawn = 1432	2870	9772	0	1	16	70	50	BlackDemon TavDung
spawn = 259	2835	9824	0	1	21	80	55	BlackDragon TavDung
spawn = 259	2840	9825	0	1	21	80	55	BlackDragon TavDung
spawn = 135	2857	9836	0	1	11	55	35	HellHound TavDung
spawn = 135	2860	9837	0	1	11	55	35	HellHound TavDung
spawn = 135	2856	9841	0	1	11	55	35	HellHound TavDung
spawn = 135	2856	9848	0	1	11	55	35	HellHound TavDung
spawn = 135	2853	9833	0	1	11	55	35	HellHound TavDung
/*Edgeville dungeon*/
spawn = 2098	3119	9834	0	1	8	20	10	Hill giant
spawn = 2098	3114	9833	0	1	8	20	10	Hill giant
spawn = 2098	3116	9836	0	1	8	20	10	Hill giant
spawn = 2098	3121	9844	0	1	8	20	10	Hill giant
spawn = 2098	3116	9843	0	1	8	20	10	Hill giant		
spawn = 2098	3111	9845	0	1	8	20	10	Hill giant
spawn = 2098	3109	9841	0	1	8	20	10	Hill giant
spawn = 2098	3108	9835	0	1	8	20	10	Hill giant
spawn = 2098	3107	9828	0	1	8	20	10	Hill giant
spawn = 2098	3100	9832	0	1	8	20	10	Hill giant	
spawn = 2098	3101	9835	0	1	8	20	10	Hill giant
spawn = 2098	3118	9849	0	1	8	20	10	Hill giant
spawn = 2883	3129	9930	0	1	8	20	10	Thug
spawn = 2883	3132	9932	0	1	8	20	10	Thug
spawn = 2883	3125	9929	0	1	8	20	10	Thug
spawn = 2878	3117	9931	0	1	8	20	20	Chaos druid
spawn = 2878	3114	9930	0	1	8	20	20	Chaos druid
spawn = 2878	3112	9928	0	1	8	20	20	Chaos druid
spawn = 2878	3113	9926	0	1	8	20	20	Chaos druid
spawn = 2878	3110	9930	0	1	8	20	20	Chaos druid
spawn = 2878	3111	9934	0	1	8	20	20	Chaos druid
spawn = 2878	3111	9937	0	1	8	20	20	Chaos druid
spawn = 2878	3110	9941	0	1	8	20	20	Chaos druid
spawn = 2878	3106	9943	0	1	8	20	20	Chaos druid
spawn = 2878	3105	9941	0	1	8	20	20	Chaos druid
spawn = 2878	3105	9936	0	1	8	20	20	Chaos druid
spawn = 1432	3095	9957	0	0	16	70	50	BlackDemon
spawn = 1432	3086	9959	0	0	16	70	50	BlackDemon
spawn = 1432	3085	9954	0	0	16	70	50	BlackDemon
spawn = 2840	3120	9971	0	0	8	30	30	Earth warior
spawn = 2840	3121	9974	0	0	8	30	30	Earth warior
spawn = 2840	3124	9974	0	0	8	30	30	Earth warior
spawn = 2840	3120	9979	0	0	8	30	30	Earth warior
spawn = 2840	3118	9989	0	0	8	30	30	Earth warior
spawn = 2840	3122	9988	0	0	8	30	30	Earth warior
spawn = 2840	3121	9992	0	0	8	30	30	Earth warior
spawn = 2840	3125	9993	0	0	8	30	30	Earth warior
/*King black dragon*/
spawn =	6560	2271	4698	0	1	25	400	400	King Black Dragon
/*Wilderness npcs*/
spawn = 85	3277	3658	0	0	6	20	20	Ghost Wildly
spawn = 85	3278	3661	0	0	6	20	20	Ghost Wildly
spawn = 85	3273	3660	0	0	6	20	20	Ghost Wildly
spawn = 85	3273	3663	0	0	6	20	20	Ghost Wildly
spawn = 85	3272	3653	0	0	6	20	20	Ghost Wildly
spawn = 85	3275	3654	0	0	6	20	20	Ghost Wildly
spawn = 85	3293	3646	0	0	6	20	20	Ghost Wildly
spawn = 85	3290	3647	0	0	6	20	20	Ghost Wildly
spawn = 2098	3302	3652	0	0	9	30	30	HillGiant Wildly
spawn = 2098	3302	3648	0	0	9	30	30	HillGiant Wildly
spawn = 2098	3298	3650	0	0	9	30	30	HillGiant Wildly
spawn = 2098	2912	9733	0	0	9	30	30	HillGiant Tav
spawn = 2098	2910	9737	0	0	9	30	30	HillGiant Tav
spawn = 2098	2908	9732	0	0	9	30	30	HillGiant Tav
spawn = 2098	2903	9736	0	0	9	30	30	HillGiant Tav
spawn = 2098	2913	9730	0	0	9	30	30	HillGiant Tav
spawn = 264	3311	9809	0	0	14	75	75	GreenDragon Wildly
spawn = 264	3319	9806	0	0	14	75	75	GreenDragon Wildly
spawn = 259	3312	9844	0	0	14	75	75	GreenDragon Wildly
spawn = 259	3320	9833	0	0	14	75	75	GreenDragon Wildly
spawn = 264	3281	9800	0	0	14	75	75	GreenDragon Wildly
spawn = 264	3277	9810	0	0	14	75	75	GreenDragon Wildly
spawn = 264	3337	3673	0	0	14	75	75	GreenDragon Wildly
spawn = 264	3341	3678	0	0	14	75	75	GreenDragon Wildly
spawn = 264	3342	3694	0	0	14	75	75	GreenDragon Wildly
spawn = 264	3332	3674	0	0	14	75	75	GreenDragon Wildly
spawn = 264	3333	3686	0	0	14	75	75	GreenDragon Wildly
spawn = 264	3330	3682	0	0	14	75	75	GreenDragon Wildly
spawn = 70	3013	3593	0	0	3	20	20	Skeleton Wildly
spawn = 70	3020	3594	0	0	3	20	20	Skeleton Wildly
spawn = 70	3018	3588	0	0	3	20	20	Skeleton Wildly
spawn = 264	2973	3620	0	0	14	75	75	GreenDragon Wildly
spawn = 264	2983	3620	0	0	14	75	75	GreenDragon Wildly
spawn = 264	2979	3610	0	0	14	75	75	GreenDragon Wildly
spawn = 70	3155	3670	0	0	6	30	30	Zombie Wildly
spawn = 70	3161	3671	0	0	6	30	30	Zombie Wildly
spawn = 70	3171	3670	0	0	6	30	30	Zombie Wildly
spawn = 70	3174	3677	0	0	6	30	30	Zombie Wildly
spawn = 70	3164	3678	0	0	6	30	30	Zombie Wildly
spawn = 70	3152	3698	0	0	14	75	75	GreenDragon Wildly
spawn = 70	3103	3561	0	0	3	20	20	Skeleton Wildly
spawn = 70	3106	3557	0	0	3	20	20	Skeleton Wildly
spawn = 70	3099	3552	0	0	3	20	20	Skeleton Wildly
spawn = 70	3099	3542	0	0	3	20	20	Skeleton Wildly
spawn = 70	3106	3539	0	0	3	20	20	Skeleton Wildly
spawn = 70	3113	3537	0	0	3	20	20	Skeleton Wildly
spawn = 70	3108	3530	0	0	3	20	20	Skeleton Wildly
spawn = 70	3105	3549	0	0	3	20	20	Skeleton Wildly
spawn = 2006	3288	3886	0	0	15	40	40	Lessers Wildly
spawn = 2006	3291	3880	0	0	15	40	40	Lessers Wildly
spawn = 2006	3013	3852	0	0	15	40	40	Lessers Wildly
spawn = 2006	3012	3845	0	0	15	40	40	Lessers Wildly
spawn = 2841	2954	3888	0	0	7	35	35	IceWarrior Wildly
spawn = 2841	2949	3894	0	0	7	35	35	IceWarrior Wildly
spawn = 2841	2955	3897	0	0	7	35	35	IceWarrior Wildly
spawn = 2841	2960	3892	0	0	7	35	35	IceWarrior Wildly
spawn = 2841	2958	3888	0	0	7	35	35	IceWarrior Wildly
spawn = 2841	2954	3889	0	0	7	35	35	IceWarrior Wildly
spawn = 2834	3080	3951	0	0	7	35	35	GiantBat Wildly
spawn = 2834	3080	3955	0	0	7	35	35	GiantBat Wildly
spawn = 2834	3079	3950	0	0	7	35	35	GiantBat Wildly
//Warriors Guild
spawn = 2463	2856	3551	2	2	10	90	90	Cyclops
spawn = 2463	2845	3446	2	2	10	90	90	
spawn = 2463	2844	3551	2	2	10	90	90	
spawn = 2463	2857	3546	2	2	10	90	90	
spawn = 2463	2858	3540	2	2	10	90	90	
spawn = 2463	2853	3540	2	2	10	90	90	
spawn = 2463	2871	3550	2	2	10	90	90	
spawn = 2463	2871	3542	2	2	10	90	90	
spawn = 2461	2846	3539	2	2	10	90	90
spawn = 2464	2863	3549	2	2	10	90	90	
spawn = 2464	2865	3543	2	2	10	90	90	
spawn = 2464	2848	3547	2	2	10	90	90
//-------------------------------*Grand Exchange*-------------------------------//
spawn = 221	3165	3474	0	0	0	0	0	Brugsen Bursen
[ENDOFSPAWNLIST]
